Station ID,Time,Temperature,Relative Humidity,Wind Direction,Wind Speed,Rain Fall,Visibility
56959,20220321004501,1.4,1000.3,63,120,3.7,0.2,10350.9
56964,20220321004501,3.2,1011.1,64,154,4.6,0.2,10440.7
56966,20220321004501,0.5,1022.5,83,64,6.6,0.2,10101.5
56969,20220321004501,10.3,1024.7,83,311,9.2,1.4,10023.6
56977,20220321004501,17.6,1005.8,10,27,11.3,0.0,10093.3
56985,20220321004501,16.2,1025.2,69,282,0.0,1.1,10280.3
56986,20220321004501,18.5,1000.3,67,152,4.8,0.4,10367.2
56991,20220321004501,14.2,1005.4,54,281,7.4,0.7,10356.0
59007,20220321004501,28.9,1021.8,37,142,3.3,0.2,10450.4
58448,20220321004501,27.8,1025.8,17,348,0.2,1.2,10122.1
58450,20220321004501,9.9,1023.5,59,282,7.0,0.4,10008.9
58457,20220321004501,15.5,1009.9,51,217,2.0,0.3,10466.2
58464,20220321004501,30.7,1010.7,36,111,3.5,0.7,10051.2
58467,20220321004501,6.9,1004.7,95,48,8.7,1.0,10111.4
58472,20220321004501,30.9,1005.5,71,93,7.0,0.4,10304.6
58477,20220321004501,23.1,1000.9,2,333,13.0,0.3,10357.1
58543,20220321004501,14.1,1009.3,81,305,0.0,0.3,10360.0
58549,20220321004501,23.4,1012.4,14,319,10.6,1.1,10184.6
58553,20220321004501,13.7,1012.6,48,336,2.1,1.3,10034.6
58556,20220321004501,9.0,1026.0,29,6,0.1,0.5,10423.0
58557,20220321004501,31.7,1001.4,2,303,14.4,1.0,10417.5
58562,20220321004501,27.3,1013.7,37,253,3.8,0.5,10200.9
58569,20220321004501,30.7,1010.3,72,181,3.1,1.4,10378.8
58633,20220321004501,27.2,1024.5,11,99,8.2,0.6,10014.1
58646,20220321004501,13.4,1025.6,38,206,0.7,0.6,10275.0
58652,20220321004501,32.5,1015.5,31,175,7.0,0.6,10245.1
58665,20220321004501,30.0,1020.5,73,155,2.8,1.1,10216.1
58666,20220321004501,17.8,1012.5,78,315,0.0,1.5,10009.6
58667,20220321004501,17.9,1020.9,52,149,10.0,0.4,10107.5
58742,20220321004501,4.5,1018.4,37,100,9.9,0.6,10023.4
58752,20220321004501,4.7,1018.0,88,112,0.5,0.7,10105.3
58760,20220321004501,8.2,1010.1,37,287,12.1,0.1,10200.1
57348,20220321004501,14.6,1002.5,81,359,8.4,0.0,10154.6
57426,20220321004501,29.4,1015.4,64,58,5.3,0.0,10426.9
57432,20220321004501,13.9,1019.8,67,276,10.5,0.2,10195.4
57502,20220321004501,12.6,1023.0,49,218,12.4,1.2,10101.6
57512,20220321004501,20.7,1007.6,65,111,10.8,1.2,10116.7
57516,20220321004501,22.4,1018.0,12,84,5.5,0.2,10389.5
57517,20220321004501,19.0,1002.8,42,275,9.9,0.8,10180.1
57520,20220321004501,9.3,1022.2,5,337,2.9,1.2,10441.7
57523,20220321004501,9.3,1014.5,17,263,14.4,0.8,10449.7
57536,20220321004501,21.6,1004.9,9,17,5.9,1.5,10031.4
57612,20220321004501,10.0,1019.8,65,147,7.6,0.1,10281.1
57633,20220321004501,23.2,1022.5,91,162,12.9,0.3,10196.3
