Station ID,Time,Temperature,Relative Humidity,Wind Direction,Wind Speed,Rain Fall,Visibility
56959,20220321054446,9.3,1001.7,99,168,13.6,1.4,10046.8
56964,20220321054446,1.8,1004.4,7,139,5.5,1.0,10105.2
56966,20220321054446,13.9,1017.6,80,213,12.3,0.3,10045.1
56969,20220321054446,8.7,1004.6,72,96,9.7,0.5,10027.7
56977,20220321054446,16.1,1016.6,94,83,6.9,1.5,10373.6
56985,20220321054446,32.0,1001.3,75,122,1.0,0.9,10333.4
56986,20220321054446,16.5,1019.3,13,169,3.2,0.7,10385.1
56991,20220321054446,7.7,1009.4,1,164,1.7,0.3,10061.9
59007,20220321054446,23.9,1024.9,54,76,14.1,1.0,10380.8
58448,20220321054446,21.6,1007.4,28,129,13.2,0.2,10129.9
58450,20220321054446,18.4,1012.0,67,170,12.0,1.0,10283.0
58457,20220321054446,18.5,1015.8,55,269,13.7,1.4,10477.2
58464,20220321054446,30.8,1004.4,40,313,2.4,0.4,10335.6
58467,20220321054446,32.5,1010.0,14,89,12.9,0.8,10439.1
58472,20220321054446,20.5,1022.9,63,28,12.9,0.0,10138.7
58477,20220321054446,11.6,1003.0,2,274,13.3,0.4,10282.8
58543,20220321054446,26.2,1023.4,31,319,9.6,0.1,10006.8
58549,20220321054446,8.7,1023.3,95,239,10.3,0.3,10208.9
58553,20220321054446,23.9,1024.4,19,327,4.4,0.1,10476.5
58556,20220321054446,18.9,1009.6,26,287,2.2,1.1,10293.9
58557,20220321054446,23.9,1016.0,51,358,5.1,0.4,10051.8
58562,20220321054446,32.7,1008.8,62,259,11.8,0.3,10084.6
58569,20220321054446,33.9,1018.9,27,47,6.6,0.5,10458.9
58633,20220321054446,13.5,1021.3,63,27,8.9,0.3,10315.4
58646,20220321054446,4.2,1019.3,54,19,10.5,1.5,10109.4
58652,20220321054446,22.6,1017.2,7,4,14.2,1.1,10438.3
58665,20220321054446,2.9,1014.8,83,143,13.9,1.3,10331.7
58666,20220321054446,24.4,1008.8,49,127,3.8,1.4,10083.4
58667,20220321054446,34.0,1013.7,75,291,7.0,0.3,10097.6
58742,20220321054446,20.4,1016.9,60,205,2.1,0.5,10455.7
58752,20220321054446,29.6,1025.4,66,287,5.7,0.4,10443.2
58760,20220321054446,0.5,1023.3,5,4,2.3,0.8,10425.4
57348,20220321054446,30.7,1014.0,80,330,1.7,0.5,10136.0
57426,20220321054446,11.2,1013.4,44,127,6.8,0.2,10461.4
57432,20220321054446,24.0,1017.4,47,356,5.6,1.5,10368.8
57502,20220321054446,21.0,1017.5,46,204,12.8,1.3,10433.7
57512,20220321054446,33.8,1006.8,42,346,6.8,0.4,10470.7
57516,20220321054446,0.8,1006.5,43,247,0.9,0.6,10093.9
57517,20220321054446,3.6,1024.5,52,330,6.2,0.1,10246.9
57520,20220321054446,2.8,1007.7,14,103,3.0,1.0,10360.5
57523,20220321054446,14.0,1012.6,18,144,11.6,1.0,10205.7
57536,20220321054446,23.9,1000.5,92,22,10.7,1.0,10467.7
57612,20220321054446,6.6,1001.2,49,147,11.4,1.5,10071.2
57633,20220321054446,17.1,1005.2,100,8,1.6,0.4,10182.2
