Station ID,Time,Temperature,Relative Humidity,Wind Direction,Wind Speed,Rain Fall,Visibility
56959,20220321054436,21.0,1012.0,79,89,0.3,1.3,10096.1
56964,20220321054436,20.0,1012.6,95,172,1.8,0.3,10002.7
56966,20220321054436,5.3,1002.9,14,79,11.9,0.6,10417.1
56969,20220321054436,23.4,1008.7,14,252,8.7,1.0,10058.6
56977,20220321054436,27.1,1012.0,53,13,10.0,0.6,10178.8
56985,20220321054436,3.5,1006.0,44,53,0.3,0.5,10490.7
56986,20220321054436,34.1,1017.3,88,223,5.2,0.4,10071.5
56991,20220321054436,30.7,1020.9,51,73,6.2,0.3,10158.9
59007,20220321054436,17.6,1026.3,47,238,2.3,0.6,10256.7
58448,20220321054436,24.7,1015.1,7,30,4.1,1.3,10405.3
58450,20220321054436,31.2,1020.4,3,320,2.2,0.1,10319.6
58457,20220321054436,18.3,1007.3,72,230,1.7,1.3,10425.5
58464,20220321054436,8.0,1001.6,6,93,9.4,1.1,10457.3
58467,20220321054436,10.7,1005.6,24,75,13.2,0.1,10487.0
58472,20220321054436,21.9,1000.5,83,314,1.9,1.2,10474.1
58477,20220321054436,9.9,1008.2,11,310,7.0,0.9,10220.6
58543,20220321054436,1.2,1004.7,48,181,14.8,0.0,10368.8
58549,20220321054436,6.6,1011.5,86,344,10.9,1.2,10495.3
58553,20220321054436,34.1,1006.9,39,91,12.2,1.2,10033.9
58556,20220321054436,10.5,1017.1,40,115,13.5,0.2,10047.1
58557,20220321054436,31.6,1012.8,30,344,4.2,0.8,10182.4
58562,20220321054436,3.8,1005.3,20,177,14.0,0.5,10032.4
58569,20220321054436,21.0,1001.0,14,93,0.7,1.1,10369.2
58633,20220321054436,15.0,1014.3,62,352,13.1,1.2,10274.2
58646,20220321054436,3.8,1006.7,17,163,3.8,0.1,10088.3
58652,20220321054436,33.2,1018.6,86,263,5.9,0.9,10353.1
58665,20220321054436,8.9,1014.9,66,201,12.9,1.5,10183.4
58666,20220321054436,6.5,1010.9,63,249,5.8,1.1,10434.6
58667,20220321054436,6.7,1006.7,2,230,8.0,0.2,10322.2
58742,20220321054436,23.9,1002.7,54,220,9.5,1.5,10130.0
58752,20220321054436,30.8,1021.1,40,128,11.0,1.3,10115.8
58760,20220321054436,12.3,1001.3,8,180,2.4,0.5,10122.7
57348,20220321054436,34.7,1023.8,44,226,2.5,0.5,10290.1
57426,20220321054436,33.9,1001.2,22,245,3.6,0.7,10447.5
57432,20220321054436,1.2,1022.9,6,248,1.0,0.9,10057.5
57502,20220321054436,1.0,1005.9,10,313,9.4,0.8,10081.5
57512,20220321054436,6.5,1013.6,48,305,13.9,1.0,10249.4
57516,20220321054436,3.6,1013.2,72,202,0.4,1.2,10368.0
57517,20220321054436,10.8,1024.7,31,345,8.3,0.7,10240.9
57520,20220321054436,34.3,1003.9,15,227,4.0,0.3,10026.6
57523,20220321054436,10.2,1018.9,79,177,13.5,1.3,10427.2
57536,20220321054436,2.9,1011.6,50,252,5.5,0.8,10118.3
57612,20220321054436,31.6,1001.2,15,55,8.2,0.8,10209.6
57633,20220321054436,9.6,1007.7,50,33,6.8,1.1,10415.1
