Station ID,Time,Temperature,Relative Humidity,Wind Direction,Wind Speed,Rain Fall,Visibility
56959,20220321054441,8.8,1004.2,65,100,12.5,1.0,10420.8
56964,20220321054441,32.9,1020.0,91,156,4.7,0.8,10240.7
56966,20220321054441,12.7,1014.2,63,94,6.7,0.0,10064.2
56969,20220321054441,1.1,1010.5,35,82,6.0,0.7,10029.7
56977,20220321054441,29.8,1000.1,77,195,9.8,1.3,10269.5
56985,20220321054441,22.4,1018.6,21,227,10.4,0.6,10356.7
56986,20220321054441,10.7,1003.1,65,154,10.0,1.4,10457.4
56991,20220321054441,25.9,1008.1,47,225,6.1,0.0,10103.1
59007,20220321054441,7.5,1016.6,62,103,3.2,0.1,10245.3
58448,20220321054441,27.4,1004.5,86,165,13.4,0.6,10379.1
58450,20220321054441,4.1,1003.8,69,103,1.5,1.3,10068.3
58457,20220321054441,21.5,1010.4,79,177,9.0,0.4,10271.4
58464,20220321054441,6.0,1009.1,35,70,13.9,1.5,10128.0
58467,20220321054441,28.5,1018.7,76,53,1.9,0.0,10244.5
58472,20220321054441,23.4,1005.8,95,23,13.9,0.3,10219.8
58477,20220321054441,3.2,1013.6,97,103,0.7,1.0,10102.6
58543,20220321054441,11.1,1017.7,49,106,10.8,0.2,10449.6
58549,20220321054441,3.7,1011.9,42,50,2.1,1.2,10291.2
58553,20220321054441,31.6,1015.8,86,216,14.9,0.4,10444.0
58556,20220321054441,30.0,1025.5,31,44,9.3,1.5,10271.6
58557,20220321054441,26.6,1020.5,33,152,10.8,0.0,10064.5
58562,20220321054441,11.4,1008.4,47,96,10.3,1.5,10443.4
58569,20220321054441,29.2,1000.8,15,66,3.2,1.1,10348.3
58633,20220321054441,25.0,1001.8,55,161,13.0,0.0,10207.4
58646,20220321054441,17.5,1018.8,37,8,1.9,0.5,10102.7
58652,20220321054441,21.8,1000.8,92,267,2.4,1.3,10441.6
58665,20220321054441,14.8,1006.2,55,213,13.0,0.8,10487.9
58666,20220321054441,23.8,1002.4,83,27,10.3,1.2,10299.9
58667,20220321054441,8.1,1019.3,86,239,8.8,1.0,10276.7
58742,20220321054441,22.2,1008.8,20,278,14.8,0.2,10297.6
58752,20220321054441,2.6,1006.2,2,82,7.9,1.1,10434.6
58760,20220321054441,15.2,1002.8,77,326,4.5,0.2,10165.5
57348,20220321054441,29.6,1018.9,43,35,7.4,1.5,10492.5
57426,20220321054441,14.1,1006.1,86,22,9.6,0.1,10340.2
57432,20220321054441,21.8,1004.9,99,170,12.1,1.2,10471.3
57502,20220321054441,22.2,1006.5,29,222,3.1,0.4,10159.6
57512,20220321054441,17.5,1014.9,14,28,11.8,1.1,10091.8
57516,20220321054441,19.9,1019.2,63,106,8.8,1.1,10053.1
57517,20220321054441,24.6,1021.4,94,354,2.6,0.3,10223.4
57520,20220321054441,20.5,1010.1,77,212,9.7,1.3,10454.5
57523,20220321054441,18.5,1011.8,7,196,8.2,0.3,10361.2
57536,20220321054441,31.8,1011.2,52,256,1.6,0.9,10314.8
57612,20220321054441,30.3,1020.8,36,243,6.9,0.0,10452.4
57633,20220321054441,31.4,1024.2,34,77,11.3,0.2,10229.3
