Station ID,Time,Temperature,Relative Humidity,Wind Direction,Wind Speed,Rain Fall,Visibility
56959,20220321054431,23.9,1000.5,26,99,0.7,0.2,10206.7
56964,20220321054431,26.7,1022.1,31,152,8.4,0.6,10033.6
56966,20220321054431,3.0,1013.2,84,160,14.6,1.1,10156.6
56969,20220321054431,3.8,1011.6,48,181,14.5,0.9,10118.3
56977,20220321054431,17.3,1023.0,71,338,5.8,1.1,10399.4
56985,20220321054431,5.3,1008.4,6,130,11.5,0.4,10225.7
56986,20220321054431,3.5,1011.4,3,92,12.2,1.4,10404.2
56991,20220321054431,23.6,1002.8,96,245,13.9,1.4,10431.0
59007,20220321054431,1.3,1001.9,94,58,2.5,0.4,10213.7
58448,20220321054431,2.7,1022.5,51,350,7.9,0.0,10279.7
58450,20220321054431,17.7,1018.9,67,257,11.0,0.5,10123.5
58457,20220321054431,2.3,1025.9,96,125,7.4,1.4,10206.0
58464,20220321054431,23.5,1007.0,62,212,9.4,1.1,10130.3
58467,20220321054431,16.2,1016.3,4,126,9.0,1.3,10154.0
58472,20220321054431,26.7,1016.1,54,318,0.5,0.0,10218.7
58477,20220321054431,5.7,1012.3,67,332,5.2,0.1,10224.6
58543,20220321054431,13.3,1022.3,93,233,3.8,0.1,10261.3
58549,20220321054431,18.2,1003.0,21,198,3.5,0.7,10157.7
58553,20220321054431,30.1,1023.4,27,190,4.0,0.7,10326.2
58556,20220321054431,1.1,1019.1,85,356,9.4,1.0,10463.0
58557,20220321054431,2.7,1024.3,31,16,11.7,0.6,10125.5
58562,20220321054431,18.9,1015.2,21,144,13.8,0.4,10133.0
58569,20220321054431,7.2,1000.6,21,193,4.5,0.6,10378.5
58633,20220321054431,16.3,1003.4,25,55,8.3,0.0,10136.2
58646,20220321054431,33.0,1016.1,73,158,7.6,1.4,10236.2
58652,20220321054431,23.5,1025.6,29,153,0.3,0.0,10159.9
58665,20220321054431,26.5,1019.9,53,239,10.7,1.2,10111.4
58666,20220321054431,11.9,1020.7,81,109,10.4,0.4,10453.6
58667,20220321054431,10.0,1015.4,29,86,2.5,1.2,10377.8
58742,20220321054431,34.2,1006.4,52,287,8.0,1.1,10266.6
58752,20220321054431,20.4,1010.3,51,217,1.9,1.0,10022.0
58760,20220321054431,22.5,1025.2,74,180,5.1,0.9,10438.1
57348,20220321054431,17.0,1010.2,47,342,7.1,1.5,10420.9
57426,20220321054431,22.1,1004.5,6,183,13.0,1.2,10212.1
57432,20220321054431,10.6,1017.3,4,166,1.6,0.1,10499.8
57502,20220321054431,16.5,1009.4,25,183,13.6,0.1,10041.1
57512,20220321054431,15.0,1007.5,65,5,5.9,1.1,10331.9
57516,20220321054431,7.2,1019.6,50,354,6.3,1.0,10213.0
57517,20220321054431,5.2,1019.3,40,96,10.1,1.4,10184.7
57520,20220321054431,11.2,1001.1,31,16,1.1,0.7,10253.7
57523,20220321054431,31.6,1001.2,67,169,0.5,1.4,10055.9
57536,20220321054431,33.5,1001.6,76,299,12.7,1.2,10144.3
57612,20220321054431,34.1,1002.2,75,76,4.5,1.4,10026.6
57633,20220321054431,6.0,1016.5,52,359,6.4,0.9,10494.8
